"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0005801";"cis-Golgi network";0.004510413;0.4104476;1;2.436364;0.01098901;0.3372623;1;43;0.3480854;1;2.872858;0.006578947;0.02325581;0.2952379;1
"GO:1990234";"transferase complex";0.06278453;5.713392;7;1.225192;0.07692308;0.3462036;1;765;6.192683;7;1.130366;0.04605263;0.009150327;0.4253415;1
"GO:0048786";"presynaptic active zone";0.004686955;0.4265129;1;2.344595;0.01098901;0.3478727;1;32;0.2590403;1;3.860403;0.006578947;0.03125;0.2291876;1
"GO:0030496";"midbody";0.01365674;1.242763;2;1.609317;0.02197802;0.3533666;1;160;1.295202;2;1.544161;0.01315789;0.0125;0.3723376;1
"GO:0060205";"cytoplasmic vesicle lumen";0.02334022;2.12396;3;1.412456;0.03296703;0.3572195;1;338;2.736113;3;1.096446;0.01973684;0.00887574;0.5175179;1
"GO:0031300";"intrinsic component of organelle membrane";0.01382365;1.257952;2;1.589886;0.02197802;0.3588491;1;184;1.489482;2;1.342749;0.01315789;0.01086957;0.4401154;1
"GO:0035097";"histone methyltransferase complex";0.004930478;0.4486735;1;2.228792;0.01098901;0.3622336;1;69;0.5585557;1;1.790332;0.006578947;0.01449275;0.4298472;1
"GO:0031983";"vesicle lumen";0.02354292;2.142406;3;1.400295;0.03296703;0.3622535;1;339;2.744208;3;1.093211;0.01973684;0.008849558;0.5195055;1
"GO:1905368";"peptidase complex";0.004931259;0.4487446;1;2.228439;0.01098901;0.3622792;1;88;0.7123609;1;1.403783;0.006578947;0.01136364;0.5117505;1
"GO:0030670";"phagocytic vesicle membrane";0.004982619;0.4534183;1;2.205469;0.01098901;0.3652676;1;68;0.5504607;1;1.81666;0.006578947;0.01470588;0.4251771;1
"GO:0032155";"cell division site part";0.005041541;0.4587802;1;2.179693;0.01098901;0.3686788;1;61;0.4937956;1;2.025129;0.006578947;0.01639344;0.391405;1
"GO:0030425";"dendrite";0.06503266;5.917972;7;1.182838;0.07692308;0.3800125;1;480;3.885605;7;1.801521;0.04605263;0.01458333;0.09555609;1
"GO:0015934";"large ribosomal subunit";0.005270969;0.4796582;1;2.084818;0.01098901;0.3817898;1;115;0.9309261;1;1.074199;0.006578947;0.008695652;0.6084238;1
"GO:0030864";"cortical actin cytoskeleton";0.005364804;0.4881972;1;2.048353;0.01098901;0.3870742;1;60;0.4857006;1;2.058882;0.006578947;0.01666667;0.3864221;1
"GO:0001725";"stress fiber";0.005401415;0.4915287;1;2.034469;0.01098901;0.3891238;1;52;0.4209405;1;2.375633;0.006578947;0.01923077;0.3450726;1
"GO:0008287";"protein serine/threonine phosphatase complex";0.005440999;0.4951309;1;2.019668;0.01098901;0.3913323;1;49;0.3966555;1;2.521079;0.006578947;0.02040816;0.3288628;1
"GO:0019005";"SCF ubiquitin ligase complex";0.005516851;0.5020334;1;1.991899;0.01098901;0.3955422;1;50;0.4047505;1;2.470658;0.006578947;0.02;0.3343099;1
"GO:0016328";"lateral plasma membrane";0.005536512;0.5038226;1;1.984826;0.01098901;0.3966287;1;57;0.4614156;1;2.167244;0.006578947;0.01754386;0.3712291;1
"GO:0005923";"bicellular tight junction";0.01501206;1.366098;2;1.464024;0.02197802;0.3973703;1;121;0.9794962;2;2.041866;0.01315789;0.01652893;0.2566305;1
"GO:0008076";"voltage-gated potassium channel complex";0.01502348;1.367137;2;1.462911;0.02197802;0.3977356;1;94;0.7609309;3;3.942539;0.01973684;0.03191489;0.04086924;0.893949958481013
"GO:0005798";"Golgi-associated vesicle";0.005599627;0.509566;1;1.962454;0.01098901;0.4001035;1;83;0.6718858;1;1.488348;0.006578947;0.01204819;0.4914051;1
"GO:0070603";"SWI/SNF superfamily-type complex";0.005673364;0.5162761;1;1.936948;0.01098901;0.404138;1;72;0.5828407;1;1.715735;0.006578947;0.01388889;0.4436326;1
"GO:0070160";"occluding junction";0.01522457;1.385436;2;1.443589;0.02197802;0.404152;1;124;1.003781;2;1.992466;0.01315789;0.01612903;0.2656292;1
"GO:0009898";"cytoplasmic side of plasma membrane";0.01523979;1.386821;2;1.442147;0.02197802;0.4046363;1;172;1.392342;2;1.436429;0.01315789;0.01162791;0.4066857;1
"GO:0031965";"nuclear membrane";0.02526106;2.298757;3;1.305053;0.03296703;0.4046385;1;296;2.396123;3;1.252023;0.01973684;0.01013514;0.4305063;1
"GO:0036477";"somatodendritic compartment";0.08812351;8.019239;9;1.122301;0.0989011;0.4101662;1;685;5.545082;9;1.62306;0.05921053;0.01313869;0.1046738;1
"GO:0034708";"methyltransferase complex";0.005786629;0.5265832;1;1.899035;0.01098901;0.4102831;1;91;0.7366459;1;1.357504;0.006578947;0.01098901;0.5235675;1
"GO:0005819";"spindle";0.02552558;2.322828;3;1.291529;0.03296703;0.4111029;1;318;2.574213;3;1.165405;0.01973684;0.009433962;0.4768926;1
"GO:0043204";"perikaryon";0.01559521;1.419164;2;1.40928;0.02197802;0.4158947;1;114;0.9228311;2;2.167244;0.01315789;0.01754386;0.2356672;1
"GO:0031461";"cullin-RING ubiquitin ligase complex";0.01576984;1.435056;2;1.393674;0.02197802;0.4213882;1;177;1.432817;2;1.395852;0.01315789;0.01129944;0.4207344;1
"GO:0034705";"potassium channel complex";0.01579714;1.437539;2;1.391266;0.02197802;0.4222445;1;98;0.793311;3;3.781619;0.01973684;0.03061224;0.04531751;0.943477798554217
"GO:0031968";"organelle outer membrane";0.0158159;1.439247;2;1.389616;0.02197802;0.4228328;1;199;1.610907;2;1.241537;0.01315789;0.01005025;0.4804217;1
"GO:0005694";"chromosome";0.07888571;7.1786;8;1.114423;0.08791209;0.42891;1;975;7.892635;9;1.140304;0.05921053;0.009230769;0.3919378;1
"GO:0005871";"kinesin complex";0.00615689;0.560277;1;1.784832;0.01098901;0.4299373;1;56;0.4533206;1;2.205945;0.006578947;0.01785714;0.3660822;1
"GO:0000123";"histone acetyltransferase complex";0.006160971;0.5606483;1;1.783649;0.01098901;0.4301502;1;79;0.6395058;1;1.563708;0.006578947;0.01265823;0.4745242;1
"GO:0019867";"outer membrane";0.01615778;1.470358;2;1.360213;0.02197802;0.4334986;1;201;1.627097;2;1.229183;0.01315789;0.009950249;0.4856622;1
"GO:0032432";"actin filament bundle";0.006236422;0.5675144;1;1.76207;0.01098901;0.4340737;1;58;0.4695106;1;2.129877;0.006578947;0.01724138;0.3763345;1
"GO:0009986";"cell surface";0.07936221;7.221961;8;1.107732;0.08791209;0.4356297;1;742;6.006497;8;1.331891;0.05263158;0.01078167;0.25352;1
"GO:0000932";"P-body";0.006321519;0.5752583;1;1.73835;0.01098901;0.4384667;1;83;0.6718858;1;1.488348;0.006578947;0.01204819;0.4914051;1
"GO:0005905";"clathrin-coated pit";0.006356951;0.5784825;1;1.728661;0.01098901;0.4402858;1;70;0.5666507;1;1.764756;0.006578947;0.01428571;0.4344796;1
"GO:0035579";"specific granule membrane";0.006362655;0.5790016;1;1.727111;0.01098901;0.4405782;1;90;0.7285509;1;1.372588;0.006578947;0.01111111;0.5196604;1
"GO:0031093";"platelet alpha granule lumen";0.006436521;0.5857234;1;1.70729;0.01098901;0.4443499;1;67;0.5423657;1;1.843775;0.006578947;0.01492537;0.420469;1
"GO:0000784";"nuclear chromosome, telomeric region";0.006459549;0.587819;1;1.701204;0.01098901;0.4455206;1;132;1.068541;1;0.9358553;0.006578947;0.007575758;0.6592701;1
"GO:0031224";"intrinsic component of membrane";0.4493882;40.89433;42;1.027037;0.4615385;0.4478737;1;5422;43.89114;47;1.070831;0.3092105;0.008668388;0.3161979;1
"GO:0001750";"photoreceptor outer segment";0.006561538;0.5970999;1;1.674762;0.01098901;0.4506764;1;79;0.6395058;1;1.563708;0.006578947;0.01265823;0.4745242;1
"GO:0031248";"protein acetyltransferase complex";0.006739925;0.6133332;1;1.630435;0.01098901;0.4595804;1;89;0.7204559;1;1.38801;0.006578947;0.01123596;0.5157215;1
"GO:0030315";"T-tubule";0.006753326;0.6145527;1;1.6272;0.01098901;0.4602435;1;44;0.3561804;1;2.807566;0.006578947;0.02272727;0.3009561;1
"GO:0005770";"late endosome";0.01713153;1.558969;2;1.282899;0.02197802;0.4632968;1;232;1.878042;1;0.5324694;0.006578947;0.004310345;0.8500462;1
"GO:0043296";"apical junction complex";0.0172883;1.573236;2;1.271265;0.02197802;0.4680103;1;138;1.117111;2;1.790332;0.01315789;0.01449275;0.30755;1
"GO:0042383";"sarcolemma";0.01754708;1.596784;2;1.252517;0.02197802;0.4757377;1;122;0.9875912;2;2.025129;0.01315789;0.01639344;0.2596296;1
"GO:0043195";"terminal bouton";0.007096628;0.6457932;1;1.548483;0.01098901;0.4769591;1;62;0.5018906;1;1.992466;0.006578947;0.01612903;0.3963476;1
"GO:0030529";"intracellular ribonucleoprotein complex";0.04988798;4.539806;5;1.101369;0.05494505;0.4780385;1;814;6.589338;5;0.7588016;0.03289474;0.006142506;0.7934486;1
"GO:1904813";"ficolin-1-rich granule lumen";0.007135212;0.6493043;1;1.54011;0.01098901;0.4788054;1;124;1.003781;1;0.996233;0.006578947;0.008064516;0.6362161;1
"GO:1990904";"ribonucleoprotein complex";0.04995158;4.545594;5;1.099966;0.05494505;0.4791616;1;817;6.613623;5;0.7560153;0.03289474;0.006119951;0.7960793;1
"GO:0016529";"sarcoplasmic reticulum";0.007173913;0.6528261;1;1.531802;0.01098901;0.4806509;1;62;0.5018906;1;1.992466;0.006578947;0.01612903;0.3963476;1
"GO:0043198";"dendritic shaft";0.007217506;0.6567931;1;1.52255;0.01098901;0.4827219;1;37;0.2995154;1;3.338727;0.006578947;0.02702703;0.25994;1
"GO:1902494";"catalytic complex";0.1045603;9.514984;10;1.050974;0.1098901;0.4837896;1;1344;10.87969;11;1.011058;0.07236842;0.008184524;0.5300408;1
"GO:0045335";"phagocytic vesicle";0.007313965;0.6655708;1;1.50247;0.01098901;0.4872755;1;101;0.817596;1;1.223098;0.006578947;0.00990099;0.560943;1
"GO:0016604";"nuclear body";0.06136004;5.583764;6;1.074544;0.06593407;0.488518;1;721;5.836502;5;0.8566775;0.03289474;0.006934813;0.698587;1
"GO:0032580";"Golgi cisterna membrane";0.007363008;0.6700337;1;1.492462;0.01098901;0.4895756;1;74;0.5990307;1;1.669363;0.006578947;0.01351351;0.4526383;1
"GO:0098590";"plasma membrane region";0.1165054;10.60199;11;1.037541;0.1208791;0.4964087;1;986;7.98168;13;1.62873;0.08552632;0.01318458;0.05704305;0.995660509090909
"GO:0016605";"PML body";0.007565938;0.6885004;1;1.452432;0.01098901;0.4989845;1;97;0.785216;1;1.273535;0.006578947;0.01030928;0.5463558;1
"GO:0098800";"inner mitochondrial membrane protein complex";0.007580989;0.68987;1;1.449548;0.01098901;0.4996754;1;137;1.109016;1;0.9017;0.006578947;0.00729927;0.6729356;1
"GO:0099512";"supramolecular fiber";0.07345232;6.684161;7;1.047252;0.07692308;0.5062966;1;902;7.301699;8;1.095635;0.05263158;0.00886918;0.4473853;1
"GO:0098552";"side of membrane";0.04053389;3.688584;4;1.084427;0.04395604;0.5064422;1;433;3.505139;4;1.141181;0.02631579;0.009237875;0.4661722;1
"GO:0031594";"neuromuscular junction";0.007798319;0.709647;1;1.409151;0.01098901;0.5095483;1;55;0.4452255;1;2.246053;0.006578947;0.01818182;0.3608934;1
"GO:0030863";"cortical cytoskeleton";0.007824414;0.7120217;1;1.404452;0.01098901;0.5107208;1;86;0.6961708;1;1.436429;0.006578947;0.01162791;0.5037112;1
"GO:0097733";"photoreceptor cell cilium";0.008060605;0.7335151;1;1.363298;0.01098901;0.5212072;1;99;0.801406;1;1.247807;0.006578947;0.01010101;0.5537086;1
"GO:0032587";"ruffle membrane";0.008170331;0.7435002;1;1.34499;0.01098901;0.5260029;1;88;0.7123609;1;1.403783;0.006578947;0.01136364;0.5117505;1
"GO:0005856";"cytoskeleton";0.1744959;15.87913;16;1.007612;0.1758242;0.5297411;1;2069;16.74858;17;1.015012;0.1118421;0.00821653;0.5124338;1
"GO:0000781";"chromosome, telomeric region";0.008327007;0.7577576;1;1.319683;0.01098901;0.5327684;1;167;1.351867;1;0.7397179;0.006578947;0.005988024;0.7442177;1
"GO:0000118";"histone deacetylase complex";0.008369795;0.7616513;1;1.312937;0.01098901;0.5345994;1;60;0.4857006;1;2.058882;0.006578947;0.01666667;0.3864221;1
"GO:0005903";"brush border";0.008432679;0.7673738;1;1.303146;0.01098901;0.5372774;1;97;0.785216;1;1.273535;0.006578947;0.01030928;0.5463558;1
"GO:0016591";"DNA-directed RNA polymerase II, holoenzyme";0.008507405;0.7741738;1;1.2917;0.01098901;0.54044;1;107;0.8661661;1;1.154513;0.006578947;0.009345794;0.5819545;1
"GO:0044391";"ribosomal subunit";0.008738933;0.7952429;1;1.257477;0.01098901;0.5501037;1;185;1.497577;1;0.6677454;0.006578947;0.005405405;0.7793368;1
"GO:0016528";"sarcoplasm";0.008824263;0.8030079;1;1.245318;0.01098901;0.5536143;1;71;0.5747457;1;1.7399;0.006578947;0.01408451;0.4390746;1
"GO:0098798";"mitochondrial protein complex";0.009018716;0.8207032;1;1.218467;0.01098901;0.5615136;1;161;1.303297;1;0.7672851;0.006578947;0.00621118;0.731319;1
"GO:0044451";"nucleoplasm part";0.08898179;8.097343;8;0.9879784;0.08791209;0.5676375;1;1073;8.685946;7;0.8058996;0.04605263;0.006523765;0.7721395;1
"GO:0031985";"Golgi cisterna";0.009458813;0.860752;1;1.161775;0.01098901;0.5788847;1;95;0.7690259;1;1.300346;0.006578947;0.01052632;0.5388826;1
"GO:0031091";"platelet alpha granule";0.009636031;0.8768789;1;1.140408;0.01098901;0.5856859;1;90;0.7285509;1;1.372588;0.006578947;0.01111111;0.5196604;1
"GO:0036064";"ciliary basal body";0.009730549;0.88548;1;1.129331;0.01098901;0.5892688;1;107;0.8661661;1;1.154513;0.006578947;0.009345794;0.5819545;1
"GO:0005929";"cilium";0.04502073;4.096886;4;0.9763513;0.04395604;0.5900486;1;535;4.33083;3;0.6927078;0.01973684;0.005607477;0.811778;1
"GO:0031234";"extrinsic component of cytoplasmic side of plasma membrane";0.009893355;0.9002953;1;1.110747;0.01098901;0.5953684;1;109;0.8823561;1;1.133329;0.006578947;0.009174312;0.588734;1
"GO:0044430";"cytoskeletal part";0.1250627;11.38071;11;0.9665478;0.1208791;0.5954035;1;1568;12.69298;11;0.8666211;0.07236842;0.007015306;0.7328535;1
"GO:0016021";"integral component of membrane";0.43636;39.70876;39;0.9821511;0.4285714;0.5991165;1;5287;42.79832;44;1.028078;0.2894737;0.0083223;0.444418;1
"GO:0005815";"microtubule organizing center";0.05734741;5.218614;5;0.9581088;0.05494505;0.6030348;1;671;5.431752;5;0.9205134;0.03289474;0.007451565;0.6368058;1
"GO:0030667";"secretory granule membrane";0.0223663;2.035333;2;0.9826401;0.02197802;0.6065866;1;297;2.404218;2;0.8318713;0.01315789;0.006734007;0.6961377;1
"GO:0055029";"nuclear DNA-directed RNA polymerase complex";0.0102773;0.9352343;1;1.069251;0.01098901;0.6094008;1;134;1.084731;1;0.9218873;0.006578947;0.007462687;0.6648031;1
"GO:0000428";"DNA-directed RNA polymerase complex";0.01029354;0.9367123;1;1.067564;0.01098901;0.6099837;1;135;1.092826;1;0.9150585;0.006578947;0.007407407;0.667536;1
"GO:0030880";"RNA polymerase complex";0.01039001;0.9454912;1;1.057651;0.01098901;0.6134281;1;137;1.109016;1;0.9017;0.006578947;0.00729927;0.6729356;1
"GO:0031981";"nuclear lumen";0.3060869;27.85391;27;0.9693432;0.2967033;0.6157158;1;3940;31.89434;28;0.8778987;0.1842105;0.007106599;0.8091286;1
"GO:0098797";"plasma membrane protein complex";0.02313881;2.105631;2;0.9498339;0.02197802;0.6251485;1;241;1.950897;2;1.025169;0.01315789;0.008298755;0.5833079;1
"GO:0031514";"motile cilium";0.01117599;1.017015;1;0.9832695;0.01098901;0.6403921;1;145;1.173776;1;0.851951;0.006578947;0.006896552;0.6936767;1
"GO:0016363";"nuclear matrix";0.01131382;1.029558;1;0.9712908;0.01098901;0.644925;1;104;0.841881;1;1.187816;0.006578947;0.009615385;0.5715767;1
"GO:0044297";"cell body";0.0608131;5.533992;5;0.9035069;0.05494505;0.655202;1;501;4.0556;5;1.232863;0.03289474;0.00998004;0.3821824;1
"GO:0048471";"perinuclear region of cytoplasm";0.06082144;5.534751;5;0.903383;0.05494505;0.6553224;1;658;5.326516;5;0.9386998;0.03289474;0.007598784;0.619554;1
"GO:0000922";"spindle pole";0.01184154;1.07758;1;0.928005;0.01098901;0.661764;1;149;1.206156;1;0.8290798;0.006578947;0.006711409;0.7035518;1
"GO:0019898";"extrinsic component of membrane";0.02477301;2.254344;2;0.8871762;0.02197802;0.6622005;1;263;2.128988;2;0.9394136;0.01315789;0.007604563;0.6309542;1
"GO:0090575";"RNA polymerase II transcription factor complex";0.01237501;1.126126;1;0.888;0.01098901;0.6779833;1;131;1.060446;1;0.9429992;0.006578947;0.007633588;0.6564697;1
"GO:0005795";"Golgi stack";0.01240031;1.128428;1;0.8861886;0.01098901;0.678733;1;127;1.028066;1;0.9727;0.006578947;0.007874016;0.6450375;1
"GO:0005840";"ribosome";0.01243427;1.131519;1;0.883768;0.01098901;0.6797369;1;236;1.910422;1;0.5234445;0.006578947;0.004237288;0.8549028;1
"GO:0005913";"cell-cell adherens junction";0.01251076;1.138479;1;0.878365;0.01098901;0.6819862;1;87;0.7042659;1;1.419918;0.006578947;0.01149425;0.5077472;1
"GO:0000151";"ubiquitin ligase complex";0.02577931;2.345917;2;0.8525452;0.02197802;0.6835409;1;298;2.412313;2;0.8290798;0.01315789;0.006711409;0.6979036;1
"GO:0098862";"cluster of actin-based cell projections";0.01302815;1.185562;1;0.8434818;0.01098901;0.696797;1;141;1.141396;1;0.8761198;0.006578947;0.007092199;0.6834749;1
"GO:0034703";"cation channel complex";0.0266272;2.423075;2;0.8253974;0.02197802;0.7006678;1;191;1.546147;3;1.940307;0.01973684;0.01570681;0.2017433;1
"GO:0034399";"nuclear periphery";0.01335403;1.215217;1;0.8228982;0.01098901;0.7057731;1;129;1.044256;1;0.9576193;0.006578947;0.007751938;0.6508001;1
"GO:0030175";"filopodium";0.01346088;1.22494;1;0.8163665;0.01098901;0.7086585;1;95;0.7690259;1;1.300346;0.006578947;0.01052632;0.5388826;1
"GO:0005741";"mitochondrial outer membrane";0.01349846;1.22836;1;0.8140939;0.01098901;0.7096666;1;177;1.432817;1;0.697926;0.006578947;0.005649718;0.7643624;1
"GO:0005875";"microtubule associated complex";0.01364804;1.241972;1;0.8051711;0.01098901;0.7136456;1;151;1.222346;1;0.8180986;0.006578947;0.006622517;0.70837;1
"GO:0097060";"synaptic membrane";0.05279262;4.804129;4;0.8326172;0.04395604;0.713802;1;294;2.379933;4;1.68072;0.02631579;0.01360544;0.2155248;1
"GO:0044450";"microtubule organizing center part";0.01394726;1.269201;1;0.7878974;0.01098901;0.7214436;1;165;1.335677;1;0.7486842;0.006578947;0.006060606;0.739988;1
"GO:0005813";"centrosome";0.04139786;3.767205;3;0.7963463;0.03296703;0.7318808;1;513;4.15274;3;0.7224146;0.01973684;0.005847953;0.7886394;1
"GO:0043025";"neuronal cell body";0.05428692;4.940109;4;0.8096987;0.04395604;0.7342374;1;437;3.537519;4;1.130736;0.02631579;0.009153318;0.473252;1
"GO:0043235";"receptor complex";0.04168503;3.793337;3;0.7908603;0.03296703;0.7361979;1;327;2.647068;3;1.133329;0.01973684;0.009174312;0.4953737;1
"GO:0019897";"extrinsic component of plasma membrane";0.01465971;1.334033;1;0.7496064;0.01098901;0.7391757;1;152;1.230441;1;0.8127164;0.006578947;0.006578947;0.7107499;1
"GO:0044445";"cytosolic part";0.01510383;1.374449;1;0.7275645;0.01098901;0.7496597;1;240;1.942802;1;0.5147204;0.006578947;0.004166667;0.859603;1
"GO:0098794";"postsynapse";0.06870555;6.252205;5;0.7997178;0.05494505;0.7570923;1;421;3.407999;5;1.467137;0.03289474;0.01187648;0.2555701;1
"GO:0015630";"microtubule cytoskeleton";0.09715697;8.841285;7;0.7917401;0.07692308;0.7922376;1;1113;9.009746;7;0.7769364;0.04605263;0.006289308;0.8035174;1
"GO:0014069";"postsynaptic density";0.03207408;2.918741;2;0.6852268;0.02197802;0.7932869;1;204;1.651382;2;1.211107;0.01315789;0.009803922;0.4934619;1
"GO:0099572";"postsynaptic specialization";0.03211515;2.922479;2;0.6843506;0.02197802;0.7938789;1;205;1.659477;2;1.205199;0.01315789;0.009756098;0.4960453;1
"GO:0005769";"early endosome";0.03296158;2.999504;2;0.6667769;0.02197802;0.805756;1;324;2.622783;2;0.7625487;0.01315789;0.00617284;0.7409171;1
"GO:0005730";"nucleolus";0.07408358;6.741606;5;0.7416631;0.05494505;0.8127428;1;930;7.528359;5;0.6641553;0.03289474;0.005376344;0.8773752;1
"GO:0032279";"asymmetric synapse";0.03381603;3.077259;2;0.6499291;0.02197802;0.8171328;1;209;1.691857;2;1.182133;0.01315789;0.009569378;0.5062954;1
"GO:0098984";"neuron to neuron synapse";0.03409763;3.102884;2;0.6445616;0.02197802;0.8207514;1;212;1.716142;2;1.165405;0.01315789;0.009433962;0.5138946;1
"GO:0043197";"dendritic spine";0.01947807;1.772505;1;0.5641734;0.01098901;0.8330389;1;125;1.011876;1;0.9882632;0.006578947;0.008;0.6391805;1
"GO:0044441";"ciliary part";0.03528987;3.211378;2;0.6227856;0.02197802;0.835379;1;407;3.294669;2;0.6070413;0.01315789;0.004914005;0.8449359;1
"GO:0044309";"neuron spine";0.01974996;1.797247;1;0.5564066;0.01098901;0.8371998;1;127;1.028066;1;0.9727;0.006578947;0.007874016;0.6450375;1
"GO:0005654";"nucleoplasm";0.2633195;23.96207;20;0.8346523;0.2197802;0.856609;1;3340;27.03733;20;0.7397179;0.1315789;0.005988024;0.9502722;1
"GO:0098802";"plasma membrane receptor complex";0.02137459;1.945087;1;0.5141157;0.01098901;0.8600089;1;176;1.424722;1;0.7018914;0.006578947;0.005681818;0.762421;1
"GO:0034702";"ion channel complex";0.03907925;3.556212;2;0.5623962;0.02197802;0.8750477;1;287;2.323268;3;1.291285;0.01973684;0.01045296;0.4111109;1
"GO:0098858";"actin-based cell projection";0.02304609;2.097194;1;0.4768277;0.01098901;0.8801768;1;189;1.529957;1;0.6536132;0.006578947;0.005291005;0.7864655;1
"GO:0005887";"integral component of plasma membrane";0.1723973;15.68815;12;0.7649084;0.1318681;0.880221;1;1603;12.9763;12;0.9247628;0.07894737;0.007485964;0.654293;1
"GO:0009897";"external side of plasma membrane";0.02439899;2.220308;1;0.4503879;0.01098901;0.8943733;1;226;1.829472;1;0.5466057;0.006578947;0.004424779;0.8424571;1
"GO:0098687";"chromosomal region";0.02454274;2.23339;1;0.4477499;0.01098901;0.8957802;1;353;2.857538;1;0.3499515;0.006578947;0.002832861;0.9447846;1
"GO:1902495";"transmembrane transporter complex";0.04158528;3.784261;2;0.5285048;0.02197802;0.8962863;1;326;2.638973;3;1.136806;0.01973684;0.009202454;0.4933359;1
"GO:1990351";"transporter complex";0.0418055;3.804301;2;0.5257208;0.02197802;0.8979848;1;333;2.695638;3;1.112909;0.01973684;0.009009009;0.5075152;1
"GO:0031226";"intrinsic component of plasma membrane";0.1774081;16.14414;12;0.7433038;0.1318681;0.9027654;1;1665;13.47819;12;0.8903272;0.07894737;0.007207207;0.7052835;1
"GO:0045211";"postsynaptic membrane";0.04265519;3.881622;2;0.5152485;0.02197802;0.904301;1;224;1.813282;2;1.102972;0.01315789;0.008928571;0.5435166;1
"GO:0005874";"microtubule";0.03787849;3.446943;1;0.2901121;0.01098901;0.9702201;1;394;3.189434;1;0.3135353;0.006578947;0.002538071;0.9607005;1
"GO:0000015";"phosphopyruvate hydratase complex";0.0001400083;0.01274076;0;0;0;1;1;4;0.03238004;0;0;0;0;1;1
"GO:0000109";"nucleotide-excision repair complex";0.001095746;0.09971291;0;0;0;1;1;15;0.1214251;0;0;0;0;1;1
"GO:0000110";"nucleotide-excision repair factor 1 complex";0.0004791162;0.04359957;0;0;0;1;1;3;0.02428503;0;0;0;0;1;1
"GO:0000111";"nucleotide-excision repair factor 2 complex";7.481833e-05;0.006808468;0;0;0;1;1;1;0.00809501;0;0;0;0;1;1
"GO:0000120";"RNA polymerase I transcription factor complex";0.0001606859;0.01462242;0;0;0;1;1;5;0.04047505;0;0;0;0;1;1
"GO:0000124";"SAGA complex";0.0007355254;0.06693281;0;0;0;1;1;10;0.0809501;0;0;0;0;1;1
"GO:0000125";"PCAF complex";0.0001662576;0.01512944;0;0;0;1;1;4;0.03238004;0;0;0;0;1;1
"GO:0000126";"transcription factor TFIIIB complex";0.000193985;0.01765263;0;0;0;1;1;2;0.01619002;0;0;0;0;1;1
"GO:0000127";"transcription factor TFIIIC complex";0.0002227135;0.02026693;0;0;0;1;1;6;0.04857006;0;0;0;0;1;1
"GO:0000137";"Golgi cis cisterna";0.0002934807;0.02670674;0;0;0;1;1;7;0.05666507;0;0;0;0;1;1
"GO:0000138";"Golgi trans cisterna";0.0004022949;0.03660884;0;0;0;1;1;7;0.05666507;0;0;0;0;1;1
"GO:0000145";"exocyst";0.002276939;0.2072015;0;0;0;1;1;20;0.1619002;0;0;0;0;1;1
"GO:0000152";"nuclear ubiquitin ligase complex";0.001877801;0.1708799;0;0;0;1;1;40;0.3238004;0;0;0;0;1;1
"GO:0000153";"cytoplasmic ubiquitin ligase complex";0.0007945751;0.07230634;0;0;0;1;1;13;0.1052351;0;0;0;0;1;1
"GO:0000159";"protein phosphatase type 2A complex";0.002571995;0.2340516;0;0;0;1;1;21;0.1699952;0;0;0;0;1;1
"GO:0000172";"ribonuclease MRP complex";0.0001837099;0.0167176;0;0;0;1;1;6;0.04857006;0;0;0;0;1;1
"GO:0000176";"nuclear exosome (RNase complex)";0.0006613082;0.06017905;0;0;0;1;1;13;0.1052351;0;0;0;0;1;1
"GO:0000177";"cytoplasmic exosome (RNase complex)";0.000349092;0.03176737;0;0;0;1;1;13;0.1052351;0;0;0;0;1;1
"GO:0000178";"exosome (RNase complex)";0.001153636;0.1049808;0;0;0;1;1;23;0.1861852;0;0;0;0;1;1
"GO:0000214";"tRNA-intron endonuclease complex";7.82823e-05;0.007123689;0;0;0;1;1;4;0.03238004;0;0;0;0;1;1
"GO:0000220";"vacuolar proton-transporting V-type ATPase, V0 domain";0.0001646111;0.01497961;0;0;0;1;1;6;0.04857006;0;0;0;0;1;1
"GO:0000221";"vacuolar proton-transporting V-type ATPase, V1 domain";0.0003383815;0.03079271;0;0;0;1;1;3;0.02428503;0;0;0;0;1;1
"GO:0000229";"cytoplasmic chromosome";5.741852e-05;0.005225086;0;0;0;1;1;2;0.01619002;0;0;0;0;1;1
"GO:0000235";"astral microtubule";0.0003567555;0.03246475;0;0;0;1;1;6;0.04857006;0;0;0;0;1;1
"GO:0000243";"commitment complex";0.000235846;0.02146198;0;0;0;1;1;8;0.06476008;0;0;0;0;1;1
"GO:0000262";"mitochondrial chromosome";1.767452e-05;0.001608381;0;0;0;1;1;1;0.00809501;0;0;0;0;1;1
"GO:0000274";"mitochondrial proton-transporting ATP synthase, stator stalk";1.303411e-05;0.001186104;0;0;0;1;1;1;0.00809501;0;0;0;0;1;1
"GO:0000275";"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)";5.241661e-05;0.004769912;0;0;0;1;1;5;0.04047505;0;0;0;0;1;1
