"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0002039";"p53 binding";0.006759102;0.4934144;0;0;0;1;1;70;0.3951643;0;0;0;0;1;1
"GO:0002046";"opsin binding";4.463086e-05;0.003258053;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0002054";"nucleobase binding";0.000189975;0.01386818;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0002055";"adenine binding";1.631494e-05;0.001190991;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002058";"uracil binding";8.414169e-05;0.006142343;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002059";"thymine binding";8.414169e-05;0.006142343;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002060";"purine nucleobase binding";0.0001058333;0.007725833;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0002083";"4-hydroxybenzoate decaprenyltransferase activity";7.29958e-05;0.005328694;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002094";"polyprenyltransferase activity";9.197033e-05;0.006713834;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0002113";"interleukin-33 binding";5.547107e-05;0.004049388;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002114";"interleukin-33 receptor activity";0.0001939271;0.01415668;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0002134";"UTP binding";0.0001349165;0.009848906;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0002135";"CTP binding";1.08688e-05;0.0007934222;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002151";"G-quadruplex RNA binding";0.001244124;0.09082108;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0002153";"steroid receptor RNA activator RNA binding";1.426842e-05;0.001041595;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0002161";"aminoacyl-tRNA editing activity";0.0006195609;0.04522795;0;0;0;1;1;13;0.07338766;0;0;0;0;1;1
"GO:0002162";"dystroglycan binding";0.00167775;0.1224758;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0002196";"Ser-tRNA(Ala) hydrolase activity";2.850247e-05;0.00208068;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0002950";"ceramide phosphoethanolamine synthase activity";0.0003169833;0.02313978;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003678";"DNA helicase activity";0.003294172;0.2404746;0;0;0;1;1;49;0.276615;0;0;0;0;1;1
"GO:0003680";"AT DNA binding";0.002040313;0.1489429;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0003684";"damaged DNA binding";0.004914576;0.3587641;0;0;0;1;1;64;0.3612931;0;0;0;0;1;1
"GO:0003688";"DNA replication origin binding";0.0009634866;0.07033452;0;0;0;1;1;15;0.08467806;0;0;0;0;1;1
"GO:0003689";"DNA clamp loader activity";0.0006855324;0.05004387;0;0;0;1;1;8;0.04516163;0;0;0;0;1;1
"GO:0003691";"double-stranded telomeric DNA binding";0.0005319096;0.0388294;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0003692";"left-handed Z-DNA binding";4.997931e-05;0.00364849;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003696";"satellite DNA binding";0.0007158333;0.05225583;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0003697";"single-stranded DNA binding";0.008665523;0.6325832;0;0;0;1;1;101;0.5701656;0;0;0;0;1;1
"GO:0003707";"steroid hormone receptor activity";0.009498818;0.6934137;0;0;0;1;1;59;0.3330671;0;0;0;0;1;1
"GO:0003708";"retinoic acid receptor activity";0.001073157;0.07834043;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0003720";"telomerase activity";0.0004454974;0.03252131;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0003721";"telomerase RNA reverse transcriptase activity";4.008101e-05;0.002925914;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003724";"RNA helicase activity";0.004709843;0.3438185;0;0;0;1;1;68;0.3838739;0;0;0;0;1;1
"GO:0003725";"double-stranded RNA binding";0.005440121;0.3971288;0;0;0;1;1;66;0.3725835;0;0;0;0;1;1
"GO:0003726";"double-stranded RNA adenosine deaminase activity";0.0002700128;0.01971093;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003727";"single-stranded RNA binding";0.007803229;0.5696357;0;0;0;1;1;81;0.4572615;0;0;0;0;1;1
"GO:0003735";"structural constituent of ribosome";0.008019204;0.5854019;0;0;0;1;1;162;0.9145231;0;0;0;0;1;1
"GO:0003743";"translation initiation factor activity";0.002985569;0.2179465;0;0;0;1;1;51;0.2879054;0;0;0;0;1;1
"GO:0003746";"translation elongation factor activity";0.0006021948;0.04396022;0;0;0;1;1;16;0.09032327;0;0;0;0;1;1
"GO:0003747";"translation release factor activity";0.0002394087;0.01747683;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0003755";"peptidyl-prolyl cis-trans isomerase activity";0.003280368;0.2394668;0;0;0;1;1;42;0.2370986;0;0;0;0;1;1
"GO:0003756";"protein disulfide isomerase activity";0.001551545;0.1132628;0;0;0;1;1;20;0.1129041;0;0;0;0;1;1
"GO:0003785";"actin monomer binding";0.002526007;0.1843985;0;0;0;1;1;28;0.1580657;0;0;0;0;1;1
"GO:0003796";"lysozyme activity";0.00134902;0.09847843;0;0;0;1;1;15;0.08467806;0;0;0;0;1;1
"GO:0003810";"protein-glutamine gamma-glutamyltransferase activity";0.000502643;0.03669294;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0003823";"antigen binding";0.00364684;0.2662193;0;0;0;1;1;64;0.3612931;0;0;0;0;1;1
"GO:0003826";"alpha-ketoacid dehydrogenase activity";0.0003838902;0.02802399;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003827";"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity";3.920719e-05;0.002862125;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003828";"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity";0.001254502;0.09157865;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003829";"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity";0.0004236509;0.03092652;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003830";"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity";3.212029e-05;0.002344781;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003831";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity";0.0006797456;0.04962143;0;0;0;1;1;8;0.04516163;0;0;0;0;1;1
"GO:0003834";"beta-carotene 15,15'-monooxygenase activity";7.098333e-05;0.005181783;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003835";"beta-galactoside alpha-2,6-sialyltransferase activity";0.0005594151;0.0408373;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003836";"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity";0.001018273;0.07433391;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003837";"beta-ureidopropionase activity";3.995812e-05;0.002916943;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003839";"gamma-glutamylcyclotransferase activity";0.0006429787;0.04693745;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0003841";"1-acylglycerol-3-phosphate O-acyltransferase activity";0.002081208;0.1519282;0;0;0;1;1;19;0.1072589;0;0;0;0;1;1
"GO:0003842";"1-pyrroline-5-carboxylate dehydrogenase activity";1.887172e-05;0.001377636;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003844";"1,4-alpha-glucan branching enzyme activity";0.0006808103;0.04969916;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003845";"11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity";4.624098e-05;0.003375591;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003846";"2-acylglycerol O-acyltransferase activity";0.0002850444;0.02080824;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003847";"1-alkyl-2-acetylglycerophosphocholine esterase activity";0.0001548115;0.01130124;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0003854";"3-beta-hydroxy-delta5-steroid dehydrogenase activity";0.0002608045;0.01903873;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003857";"3-hydroxyacyl-CoA dehydrogenase activity";0.0007885115;0.05756134;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0003858";"3-hydroxybutyrate dehydrogenase activity";0.0001864668;0.01361208;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003860";"3-hydroxyisobutyryl-CoA hydrolase activity";5.330983e-05;0.003891618;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003863";"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity";0.0003838902;0.02802399;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003865";"3-oxo-5-alpha-steroid 4-dehydrogenase activity";0.0003171402;0.02315123;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003868";"4-hydroxyphenylpyruvate dioxygenase activity";2.673917e-05;0.001951959;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003870";"5-aminolevulinate synthase activity";5.051681e-05;0.003687727;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003872";"6-phosphofructokinase activity";0.0004124039;0.03010549;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003873";"6-phosphofructo-2-kinase activity";0.0002231506;0.01628999;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0003874";"6-pyruvoyltetrahydropterin synthase activity";2.838775e-05;0.002072306;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003875";"ADP-ribosylarginine hydrolase activity";4.938768e-05;0.003605301;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003876";"AMP deaminase activity";9.476608e-05;0.006917924;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003877";"ATP adenylyltransferase activity";8.293972e-06;0.00060546;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003878";"ATP citrate synthase activity";1.879854e-05;0.001372293;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003880";"protein C-terminal carboxyl O-methyltransferase activity";7.671167e-05;0.005599952;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003881";"CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity";2.530095e-05;0.00184697;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003882";"CDP-diacylglycerol-serine O-phosphatidyltransferase activity";1.950215e-05;0.001423657;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003883";"CTP synthase activity";7.520606e-05;0.005490042;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003884";"D-amino-acid oxidase activity";9.191586e-05;0.006709858;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003886";"DNA (cytosine-5-)-methyltransferase activity";0.0002280701;0.01664912;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003887";"DNA-directed DNA polymerase activity";0.001790919;0.1307371;0;0;0;1;1;28;0.1580657;0;0;0;0;1;1
"GO:0003896";"DNA primase activity";0.000410483;0.02996526;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003899";"DNA-directed 5'-3' RNA polymerase activity";0.001869999;0.13651;0;0;0;1;1;43;0.2427438;0;0;0;0;1;1
"GO:0003906";"DNA-(apurinic or apyrimidinic site) lyase activity";0.0008688076;0.06342296;0;0;0;1;1;13;0.07338766;0;0;0;0;1;1
"GO:0003908";"methylated-DNA-[protein]-cysteine S-methyltransferase activity";0.0005091297;0.03716647;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003909";"DNA ligase activity";0.0003040938;0.02219885;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0003910";"DNA ligase (ATP) activity";0.0002881618;0.02103581;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003912";"DNA nucleotidylexotransferase activity";2.783221e-05;0.002031751;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003918";"DNA topoisomerase type II (ATP-hydrolyzing) activity";0.0001692723;0.01235687;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003919";"FMN adenylyltransferase activity";4.370802e-06;0.0003190686;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003920";"GMP reductase activity";0.0002192495;0.01600522;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003921";"GMP synthase activity";8.720125e-05;0.006365691;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003922";"GMP synthase (glutamine-hydrolyzing) activity";8.720125e-05;0.006365691;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003923";"GPI-anchor transamidase activity";0.0002203667;0.01608677;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0003924";"GTPase activity";0.02078432;1.517255;0;0;0;1;1;284;1.603238;0;0;0;0;1;1
"GO:0003934";"GTP cyclohydrolase I activity";0.0001544139;0.01127222;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003937";"IMP cyclohydrolase activity";9.931117e-05;0.007249715;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003938";"IMP dehydrogenase activity";5.242138e-05;0.00382676;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003939";"L-iditol 2-dehydrogenase activity";5.161189e-05;0.003767668;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003940";"L-iduronidase activity";4.724824e-06;0.0003449121;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003941";"L-serine ammonia-lyase activity";0.0001221704;0.008918439;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003943";"N-acetylgalactosamine-4-sulfatase activity";0.0001551951;0.01132925;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003944";"N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity";3.601283e-05;0.002628936;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003945";"N-acetyllactosamine synthase activity";0.0001044809;0.007627106;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0003947";"(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity";2.321938e-05;0.001695015;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003948";"N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity";0.0003852256;0.02812147;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003950";"NAD+ ADP-ribosyltransferase activity";0.001806188;0.1318517;0;0;0;1;1;21;0.1185493;0;0;0;0;1;1
"GO:0003951";"NAD+ kinase activity";0.001833868;0.1338723;0;0;0;1;1;17;0.09596847;0;0;0;0;1;1
"GO:0003952";"NAD+ synthase (glutamine-hydrolyzing) activity";2.524377e-05;0.001842795;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003953";"NAD+ nucleosidase activity";0.0001763639;0.01287457;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003955";"NAD(P)H dehydrogenase (quinone) activity";0.0003263584;0.02382416;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003956";"NAD(P)+-protein-arginine ADP-ribosyltransferase activity";0.0001797704;0.01312324;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0003957";"NAD(P)+ transhydrogenase (B-specific) activity";0.0002810787;0.02051874;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003958";"NADPH-hemoprotein reductase activity";0.0008019354;0.05854128;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003960";"NADPH:quinone reductase activity";0.000207513;0.01514845;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0003962";"cystathionine gamma-synthase activity";0.0002338808;0.0170733;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003963";"RNA-3'-phosphate cyclase activity";3.154058e-05;0.002302462;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003968";"RNA-directed 5'-3' RNA polymerase activity";6.195919e-05;0.004523021;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003972";"RNA ligase (ATP) activity";3.561251e-05;0.002599713;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003974";"UDP-N-acetylglucosamine 4-epimerase activity";1.105976e-05;0.0008073628;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003975";"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity";3.15045e-06;0.0002299828;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003976";"UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity";6.943074e-05;0.005068444;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003977";"UDP-N-acetylglucosamine diphosphorylase activity";4.699225e-05;0.003430435;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003978";"UDP-glucose 4-epimerase activity";1.105976e-05;0.0008073628;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003979";"UDP-glucose 6-dehydrogenase activity";5.929926e-05;0.004328846;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003980";"UDP-glucose:glycoprotein glucosyltransferase activity";0.0002358947;0.01722031;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003983";"UTP:glucose-1-phosphate uridylyltransferase activity";0.0001444247;0.010543;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0003985";"acetyl-CoA C-acetyltransferase activity";0.0001166283;0.008513863;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003986";"acetyl-CoA hydrolase activity";0.0003160145;0.02306906;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0003987";"acetate-CoA ligase activity";0.0003342762;0.02440216;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0003988";"acetyl-CoA C-acyltransferase activity";0.0003894256;0.02842807;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003989";"acetyl-CoA carboxylase activity";0.000114881;0.00838631;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003990";"acetylcholinesterase activity";0.0005740273;0.04190399;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003993";"acid phosphatase activity";0.0004530105;0.03306977;0;0;0;1;1;8;0.04516163;0;0;0;0;1;1
"GO:0003994";"aconitate hydratase activity";0.0004153032;0.03031713;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003995";"acyl-CoA dehydrogenase activity";0.0006557957;0.04787308;0;0;0;1;1;16;0.09032327;0;0;0;0;1;1
"GO:0003996";"acyl-CoA ligase activity";0.0003146048;0.02296615;0;0;0;1;1;8;0.04516163;0;0;0;0;1;1
"GO:0003997";"acyl-CoA oxidase activity";0.0003381531;0.02468517;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0003998";"acylphosphatase activity";0.0001180413;0.008617014;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0003999";"adenine phosphoribosyltransferase activity";1.631494e-05;0.001190991;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004000";"adenosine deaminase activity";0.001260969;0.09205074;0;0;0;1;1;11;0.06209725;0;0;0;0;1;1
"GO:0004001";"adenosine kinase activity";0.0002299083;0.01678331;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004003";"ATP-dependent DNA helicase activity";0.002583936;0.1886274;0;0;0;1;1;35;0.1975821;0;0;0;0;1;1
"GO:0004004";"ATP-dependent RNA helicase activity";0.004662235;0.3403431;0;0;0;1;1;67;0.3782287;0;0;0;0;1;1
"GO:0004008";"copper-exporting ATPase activity";7.541983e-05;0.005505648;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004012";"phospholipid-translocating ATPase activity";0.003250689;0.2373003;0;0;0;1;1;20;0.1129041;0;0;0;0;1;1
"GO:0004013";"adenosylhomocysteinase activity";5.539856e-05;0.004044095;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004014";"adenosylmethionine decarboxylase activity";4.535661e-05;0.003311032;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004016";"adenylate cyclase activity";0.001621852;0.1183952;0;0;0;1;1;10;0.05645204;0;0;0;0;1;1
"GO:0004017";"adenylate kinase activity";0.0004321365;0.03154597;0;0;0;1;1;8;0.04516163;0;0;0;0;1;1
"GO:0004018";"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity";6.354888e-05;0.004639068;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004019";"adenylosuccinate synthase activity";0.0001573744;0.01148833;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004020";"adenylylsulfate kinase activity";0.0003708888;0.02707488;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004021";"L-alanine:2-oxoglutarate aminotransferase activity";5.120681e-05;0.003738097;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004022";"alcohol dehydrogenase (NAD) activity";0.0003651152;0.02665341;0;0;0;1;1;9;0.05080684;0;0;0;0;1;1
"GO:0004024";"alcohol dehydrogenase activity, zinc-dependent";0.0001584011;0.01156328;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0004027";"alcohol sulfotransferase activity";0.0001292358;0.009434217;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004028";"3-chloroallyl aldehyde dehydrogenase activity";0.0003658263;0.02670532;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0004029";"aldehyde dehydrogenase (NAD) activity";0.001102798;0.08050423;0;0;0;1;1;16;0.09032327;0;0;0;0;1;1
"GO:0004030";"aldehyde dehydrogenase [NAD(P)+] activity";0.0004112122;0.03001849;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0004031";"aldehyde oxidase activity";0.0001638214;0.01195896;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004032";"alditol:NADP+ 1-oxidoreductase activity";0.000259818;0.01896671;0;0;0;1;1;7;0.03951643;0;0;0;0;1;1
"GO:0004033";"aldo-keto reductase (NADP) activity";0.00170122;0.124189;0;0;0;1;1;25;0.1411301;0;0;0;0;1;1
"GO:0004034";"aldose 1-epimerase activity";4.851727e-05;0.003541761;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004035";"alkaline phosphatase activity";0.0002389559;0.01744378;0;0;0;1;1;4;0.02258082;0;0;0;0;1;1
"GO:0004037";"allantoicase activity";3.257201e-05;0.002377757;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004040";"amidase activity";0.0002242426;0.01636971;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0004042";"acetyl-CoA:L-glutamate N-acetyltransferase activity";7.695199e-06;0.0005617496;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004043";"L-aminoadipate-semialdehyde dehydrogenase activity";8.145453e-05;0.005946181;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004044";"amidophosphoribosyltransferase activity";1.637859e-05;0.001195637;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004045";"aminoacyl-tRNA hydrolase activity";0.0001721657;0.0125681;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0004046";"aminoacylase activity";0.000172884;0.01262053;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0004047";"aminomethyltransferase activity";5.280842e-05;0.003855014;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0004051";"arachidonate 5-lipoxygenase activity";7.506819e-05;0.005479978;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004052";"arachidonate 12-lipoxygenase activity";0.0001315445;0.009602747;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0004053";"arginase activity";0.0001890403;0.01379994;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004055";"argininosuccinate synthase activity";0.0001047508;0.007646811;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004056";"argininosuccinate lyase activity";4.162815e-05;0.003038855;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004057";"arginyltransferase activity";0.000126227;0.009214571;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004059";"aralkylamine N-acetyltransferase activity";1.772047e-05;0.001293594;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004060";"arylamine N-acetyltransferase activity";0.0003318082;0.024222;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0004061";"arylformamidase activity";9.131028e-06;0.0006665651;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004062";"aryl sulfotransferase activity";0.0004494941;0.03281307;0;0;0;1;1;12;0.06774245;0;0;0;0;1;1
"GO:0004063";"aryldialkylphosphatase activity";0.000178904;0.01305999;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004064";"arylesterase activity";0.0004920176;0.03591728;0;0;0;1;1;6;0.03387123;0;0;0;0;1;1
"GO:0004065";"arylsulfatase activity";0.001600284;0.1168207;0;0;0;1;1;12;0.06774245;0;0;0;0;1;1
"GO:0004066";"asparagine synthase (glutamine-hydrolyzing) activity";0.0001162096;0.008483298;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004067";"asparaginase activity";0.0001069659;0.007808508;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004068";"aspartate 1-decarboxylase activity";0.0003132371;0.02286631;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004069";"L-aspartate:2-oxoglutarate aminotransferase activity";0.0004438812;0.03240333;0;0;0;1;1;3;0.01693561;0;0;0;0;1;1
"GO:0004070";"aspartate carbamoyltransferase activity";1.697601e-05;0.001239248;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
"GO:0004074";"biliverdin reductase activity";7.978961e-05;0.005824642;0;0;0;1;1;2;0.01129041;0;0;0;0;1;1
"GO:0004075";"biotin carboxylase activity";0.0004279754;0.03124221;0;0;0;1;1;5;0.02822602;0;0;0;0;1;1
"GO:0004077";"biotin-[acetyl-CoA-carboxylase] ligase activity";0.000102608;0.007490383;0;0;0;1;1;1;0.005645204;0;0;0;0;1;1
